EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,results_path
vary_B2,49,12,2,22,GPmodel,7.932486534,,0.829353622,1.932231958,1.040019992,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_22.pt
vary_B2,49,12,2,22,VI_best_tau_by_ELBO,8.100030899,,0.249239653,0.743229741,4.01822067,-1704.430981,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_22.pt
vary_B2,49,12,2,23,GPArealModel,7.924118519,,0.572214972,3.102648281,1.978977844,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_23.pt
vary_B2,49,12,2,23,GPmodel,7.920296192,,0.760824388,2.10592134,1.002809691,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_23.pt
vary_B2,49,12,2,23,VI_best_tau_by_ELBO,7.951784134,,0.249222368,0.801100118,4.119675635,-1717.32522,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_23.pt
vary_B2,49,12,2,24,GPArealModel,7.774405956,,0.321721976,3.92120471,2.73292777,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_24.pt
vary_B2,49,12,2,24,GPmodel,7.925477982,,0.615080908,2.252862744,1.026320597,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_24.pt
vary_B2,49,12,2,24,VI_best_tau_by_ELBO,7.87566185,,0.249196082,1.126333319,4.239879701,-1740.912305,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_24.pt
vary_B2,49,12,2,25,GPArealModel,8.648705482,,0.640729103,3.565639675,1.861052538,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_25.pt
vary_B2,49,12,2,25,GPmodel,7.89509201,,0.7723569,2.380767982,1.077488089,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_25.pt
vary_B2,49,12,2,25,VI_best_tau_by_ELBO,7.970952988,,0.24921912,0.917297592,4.566892366,-1747.744043,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_25.pt
vary_B2,49,12,2,26,GPArealModel,8.064287186,,0.378092534,4.940958461,2.119383946,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_26.pt
vary_B2,49,12,2,26,GPmodel,7.98886776,,0.558538231,2.732146311,1.12724891,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_26.pt
vary_B2,49,12,2,26,VI_best_tau_by_ELBO,8.102563858,,0.249180362,1.613681758,3.749111232,-1768.960767,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_26.pt
vary_B2,49,12,2,27,GPArealModel,8.325746536,,0.784045703,3.108065602,1.497708758,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_27.pt
vary_B2,49,12,2,27,GPmodel,8.002100945,,0.889479359,1.912411176,0.988068052,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_27.pt
vary_B2,49,12,2,27,VI_best_tau_by_ELBO,8.165128708,,0.249240279,0.798026859,3.886536748,-1696.21687,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_27.pt
vary_B2,49,12,2,28,GPArealModel,7.675449848,,0.707157569,3.238565891,0.798323997,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_28.pt
vary_B2,49,12,2,28,GPmodel,7.912394524,,1.476028938,1.816320236,1.643875614,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_28.pt
vary_B2,49,12,2,28,VI_best_tau_by_ELBO,7.933611393,,0.249250501,0.883697645,4.203565553,-1721.956348,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_28.pt
vary_B2,49,12,2,29,GPArealModel,8.366194725,,0.650321396,4.091683129,0.780434766,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_29.pt
vary_B2,49,12,2,29,GPmodel,8.00985527,,0.59759919,2.697524297,0.962886255,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_29.pt
vary_B2,49,12,2,29,VI_best_tau_by_ELBO,8.620419502,,0.249278069,1.388690679,3.64164396,-1751.755225,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_29.pt
vary_B2,49,12,2,30,GPArealModel,8.712640762,,0.109886683,5.74927011,5.850248514,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_30.pt
vary_B2,49,12,2,30,GPmodel,7.897665501,,0.48002104,3.180149794,1.205546021,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_30.pt
vary_B2,49,12,2,30,VI_best_tau_by_ELBO,8.188245773,,0.249129608,1.55188538,3.912904935,-1784.498389,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_30.pt
vary_B2,49,12,2,31,GPArealModel,8.194185257,,1.079249124,2.345997033,1.776917291,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_31.pt
vary_B2,49,12,2,31,GPmodel,7.924757957,,1.120468611,1.524113114,1.203477407,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_31.pt
vary_B2,49,12,2,31,VI_best_tau_by_ELBO,8.036718369,,0.249251753,0.540414665,3.622462553,-1671.56355,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_31.pt
vary_B2,49,12,2,32,GPArealModel,7.384567738,,0.804192263,2.331730151,2.970435336,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_32.pt
vary_B2,49,12,2,32,GPmodel,7.950133801,,1.206244665,1.515359481,1.054087967,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_32.pt
vary_B2,49,12,2,32,VI_best_tau_by_ELBO,7.928553581,,0.249222741,0.592840293,3.723614737,-1678.127295,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_32.pt
vary_B2,49,12,2,33,GPArealModel,8.652459145,,0.352038976,4.764378039,1.404241373,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_33.pt
vary_B2,49,12,2,33,GPmodel,7.914831161,,0.589265911,2.551504177,1.233817184,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_33.pt
vary_B2,49,12,2,33,VI_best_tau_by_ELBO,8.162194252,,0.249204785,1.499494268,3.660944064,-1767.162183,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_33.pt
vary_B2,49,12,2,34,GPArealModel,7.335758209,,0.521270883,3.142830164,1.460909121,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_34.pt
vary_B2,49,12,2,34,GPmodel,7.908534527,,0.882053943,1.738466341,1.170013717,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_34.pt
vary_B2,49,12,2,34,VI_best_tau_by_ELBO,7.821111679,,0.249225199,0.819720578,4.034354276,-1711.858984,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_34.pt
vary_B2,49,12,2,35,GPArealModel,7.750180721,,0.224421469,5.35798405,0.310910792,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_35.pt
vary_B2,49,12,2,35,GPmodel,7.988608837,,0.380647751,2.869019167,1.090529475,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_35.pt
vary_B2,49,12,2,35,VI_best_tau_by_ELBO,8.1569767,,0.249176443,1.678328838,3.43296828,-1777.813574,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_35.pt
vary_B2,49,12,2,36,GPArealModel,7.672186375,,0.529373392,3.413599643,1.409495357,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_36.pt
vary_B2,49,12,2,36,GPmodel,7.944659233,,0.774821313,1.792573644,1.152670294,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_36.pt
vary_B2,49,12,2,36,VI_best_tau_by_ELBO,8.090877533,,0.249225721,1.17499808,3.136255374,-1708.17251,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_36.pt
vary_B2,49,12,2,37,GPArealModel,8.352372169,,1.087848689,3.162535571,1.451484962,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_37.pt
vary_B2,49,12,2,37,GPmodel,7.936656952,,0.910833763,1.852571557,0.958719316,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_37.pt
vary_B2,49,12,2,37,VI_best_tau_by_ELBO,8.018033981,,0.249262795,0.837297599,3.936265303,-1700.135938,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_37.pt
vary_B2,49,12,2,38,GPArealModel,8.322147369,,0.408015189,5.889620541,0.473434109,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_38.pt
vary_B2,49,12,2,38,GPmodel,7.960442066,,0.590096944,2.754898629,1.203753646,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_38.pt
vary_B2,49,12,2,38,VI_best_tau_by_ELBO,8.043380737,,0.249231383,1.755068521,4.719291174,-1780.017407,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_38.pt
vary_B2,49,12,2,39,GPArealModel,7.871310234,,0.58719523,4.767441454,0.681566964,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_39.pt
vary_B2,49,12,2,39,GPmodel,7.944865704,,0.595138923,2.672112099,1.0789154,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_39.pt
vary_B2,49,12,2,39,VI_best_tau_by_ELBO,7.951994419,,0.249237329,1.649947803,4.576012446,-1770.870166,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_39.pt
vary_B2,49,12,2,40,GPArealModel,7.876553535,,0.569326562,5.927730293,1.444950167,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_40.pt
vary_B2,49,12,2,40,GPmodel,7.987339973,,0.570507382,3.137519058,0.92635001,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_40.pt
vary_B2,49,12,2,40,VI_best_tau_by_ELBO,8.085083961,,0.249231592,1.771720436,4.629155722,-1771.877588,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_40.pt
vary_B2,49,12,2,41,GPArealModel,7.52834177,,0.702394288,3.13421333,2.093185687,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_41.pt
vary_B2,49,12,2,41,GPmodel,7.961781979,,0.740362086,2.065290813,1.008151908,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_41.pt
vary_B2,49,12,2,41,VI_best_tau_by_ELBO,7.914126396,,0.249238148,0.91425583,4.133894265,-1718.321777,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_41.pt
vary_B2,49,12,2,42,GPArealModel,8.037425995,,0.396550181,4.216351616,1.294698093,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_42.pt
vary_B2,49,12,2,42,GPmodel,7.936779499,,0.661657243,2.369035347,1.185569095,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_42.pt
vary_B2,49,12,2,42,VI_best_tau_by_ELBO,8.120810509,,0.249180853,1.155553041,3.692437038,-1749.275293,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_42.pt
vary_B2,49,12,2,43,GPArealModel,8.20855999,,1.398291942,2.692164556,2.538731751,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_43.pt
vary_B2,49,12,2,43,GPmodel,7.948561668,,1.133744608,1.721818356,1.154373689,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_43.pt
vary_B2,49,12,2,43,VI_best_tau_by_ELBO,8.036370277,,0.249230936,0.636094196,3.830023316,-1686.487256,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_43.pt
vary_B2,49,12,2,44,GPArealModel,7.31200695,,0.585787068,2.606256003,1.033769092,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_44.pt
vary_B2,49,12,2,44,GPmodel,7.927598953,,0.890047639,1.656967834,1.020864108,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_44.pt
vary_B2,49,12,2,44,VI_best_tau_by_ELBO,7.757091045,,0.249237925,0.826803238,3.955001493,-1704.994702,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_44.pt
vary_B2,49,12,2,45,GPArealModel,8.0159235,,0.587972559,3.759561005,2.040293557,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_45.pt
vary_B2,49,12,2,45,GPmodel,7.95841074,,0.707631155,2.266623967,0.961280692,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_45.pt
vary_B2,49,12,2,45,VI_best_tau_by_ELBO,8.008299828,,0.249222085,1.043934921,4.216625952,-1728.224854,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_45.pt
vary_B2,49,12,2,46,GPArealModel,7.656050205,,0.18660686,5.591530474,5.897133559,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_46.pt
vary_B2,49,12,2,46,GPmodel,7.893798828,,0.48447686,2.91614608,1.115493869,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_46.pt
vary_B2,49,12,2,46,VI_best_tau_by_ELBO,7.970961571,,0.249163479,1.739333695,3.820332658,-1783.671777,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_46.pt
vary_B2,49,12,2,47,GPArealModel,8.092871666,,0.463189874,3.152183819,2.513876103,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_47.pt
vary_B2,49,12,2,47,GPmodel,7.9405303,,0.635506708,2.329777578,0.92622769,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_47.pt
vary_B2,49,12,2,47,VI_best_tau_by_ELBO,8.100635529,,0.249215767,0.951264146,4.015594347,-1717.061108,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_47.pt
vary_B2,49,12,2,48,GPArealModel,7.730806828,,0.508769532,4.721605164,1.858698818,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_48.pt
vary_B2,49,12,2,48,GPmodel,7.920834541,,0.581203009,2.658821029,0.966513241,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_48.pt
vary_B2,49,12,2,48,VI_best_tau_by_ELBO,7.811825752,,0.249217138,1.593061829,4.354187241,-1761.763843,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_48.pt
vary_B2,49,12,2,49,GPArealModel,7.372797489,,0.179264133,9.152586022,3.518555168,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_49.pt
vary_B2,49,12,2,49,GPmodel,7.980174541,,0.464175156,3.35002379,1.103368779,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_49.pt
vary_B2,49,12,2,49,VI_best_tau_by_ELBO,8.03134346,,0.249153122,2.183136122,3.873401799,-1797.324365,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_49.pt
vary_B2,49,12,2,50,GPArealModel,9.703690529,,1.159239108,1.709027804,1.051127814,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_50.pt
vary_B2,49,12,2,50,GPmodel,7.974415779,,0.910652636,1.63389179,1.103797574,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_50.pt
vary_B2,49,12,2,50,VI_best_tau_by_ELBO,8.890775681,,0.249262363,0.649715386,2.80222377,-1664.410278,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_50.pt
vary_B2,49,12,2,51,GPArealModel,8.23128891,,0.473412494,4.882130876,2.087098606,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_51.pt
vary_B2,49,12,2,51,GPmodel,8.031468391,,0.49224857,3.122704,0.983299718,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_51.pt
vary_B2,49,12,2,51,VI_best_tau_by_ELBO,8.077288628,,0.249235153,1.799819514,4.470018265,-1773.486768,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_51.pt
vary_B2,49,12,2,52,GPArealModel,7.983119488,,0.637584169,2.746647897,1.935281184,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_52.pt
vary_B2,49,12,2,52,GPmodel,7.900356293,,0.838849037,1.721295544,1.017334424,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_52.pt
vary_B2,49,12,2,52,VI_best_tau_by_ELBO,7.951295376,,0.249243885,0.666644416,3.754594192,-1683.249512,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_52.pt
vary_B2,49,12,2,53,GPArealModel,7.706129074,,0.183382822,4.993887261,5.698668704,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_53.pt
vary_B2,49,12,2,53,GPmodel,7.968920708,,0.432920032,3.027305439,1.150083231,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_53.pt
vary_B2,49,12,2,53,VI_best_tau_by_ELBO,8.082056046,,0.249171004,1.733630625,3.637509146,-1782.953613,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_53.pt
vary_B2,49,12,2,54,GPArealModel,8.513930321,,0.621733325,2.843514667,1.112925789,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_54.pt
vary_B2,49,12,2,54,GPmodel,7.944138527,,0.785851957,1.879828902,1.045337245,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_54.pt
vary_B2,49,12,2,54,VI_best_tau_by_ELBO,8.130669594,,0.249238878,0.781655339,3.939348922,-1701.823364,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_54.pt
vary_B2,49,12,2,55,GPArealModel,7.957787037,,0.514217639,4.596816148,2.563575979,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_55.pt
vary_B2,49,12,2,55,GPmodel,7.934907913,,0.613751638,2.72867756,1.252915711,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_55.pt
vary_B2,49,12,2,55,VI_best_tau_by_ELBO,8.02179718,,0.249228746,1.339001482,4.705613135,-1774.956543,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_55.pt
vary_B2,49,12,2,56,GPArealModel,9.201128006,,0.488040105,4.170871571,1.856053998,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_56.pt
vary_B2,49,12,2,56,GPmodel,7.955257893,,0.788538798,2.398999979,1.267489075,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_56.pt
vary_B2,49,12,2,56,VI_best_tau_by_ELBO,8.09980011,,0.249229729,1.046968042,4.449976411,-1743.438232,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_56.pt
vary_B2,49,12,2,57,GPArealModel,7.877604961,,0.612716058,3.288526858,0.944966772,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_57.pt
vary_B2,49,12,2,57,GPmodel,7.952774525,,0.766849266,2.00882936,1.021413382,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_57.pt
vary_B2,49,12,2,57,VI_best_tau_by_ELBO,7.934749126,,0.249245942,1.011966639,4.186392413,-1727.179565,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_57.pt
vary_B2,49,12,2,58,GPArealModel,7.982423782,,0.341383963,5.603586902,3.169269228,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_58.pt
vary_B2,49,12,2,58,GPmodel,7.997601509,,0.592541878,3.408894676,1.153871651,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_58.pt
vary_B2,49,12,2,58,VI_best_tau_by_ELBO,8.068271637,,0.249216199,1.853167073,5.182066767,-1811.384814,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_58.pt
vary_B2,49,12,2,59,GPArealModel,8.268642426,,0.81443031,2.770964783,1.223743269,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_59.pt
vary_B2,49,12,2,59,GPmodel,7.981702805,,0.829144965,1.992697019,1.038186743,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_59.pt
vary_B2,49,12,2,59,VI_best_tau_by_ELBO,8.047340393,,0.249234647,0.62889008,4.077101792,-1707.82771,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_59.pt
vary_B2,49,12,2,60,GPArealModel,8.256369591,,0.188977567,8.245884848,2.936794465,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_60.pt
vary_B2,49,12,2,60,GPmodel,7.940895081,,0.311754721,3.946169631,0.909669785,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_60.pt
vary_B2,49,12,2,60,VI_best_tau_by_ELBO,8.023542404,,0.249131501,2.443413476,3.31349368,-1804.963257,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_60.pt
vary_B2,49,12,2,61,GPArealModel,7.81234169,,0.588054221,2.728295703,0.478833675,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_61.pt
vary_B2,49,12,2,61,GPmodel,7.980594635,,0.744662167,1.811578644,1.031302161,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_61.pt
vary_B2,49,12,2,61,VI_best_tau_by_ELBO,8.010764122,,0.249234572,0.749489125,4.032803304,-1712.134473,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_61.pt
vary_B2,49,12,2,62,GPArealModel,7.616444588,,0.398965448,4.67574189,0.485346319,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_62.pt
vary_B2,49,12,2,62,GPmodel,7.85789299,,0.573069436,2.572176876,1.431793872,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_62.pt
vary_B2,49,12,2,62,VI_best_tau_by_ELBO,7.981105804,,0.249213085,1.718203266,3.868786367,-1783.238086,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_62.pt
vary_B2,49,12,2,63,GPArealModel,7.948962212,,0.767482237,2.838103367,1.054198649,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_63.pt
vary_B2,49,12,2,63,GPmodel,7.990580559,,0.947712502,1.559716606,1.075177672,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_63.pt
vary_B2,49,12,2,63,VI_best_tau_by_ELBO,7.932848454,,0.249242365,0.751602293,3.858761691,-1692.739673,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_63.pt
vary_B2,49,12,2,64,GPArealModel,7.545442104,,0.435097701,3.184646863,4.716478614,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_64.pt
vary_B2,49,12,2,64,GPmodel,7.879806995,,0.694931212,2.344807362,1.061273797,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_64.pt
vary_B2,49,12,2,64,VI_best_tau_by_ELBO,7.731380939,,0.249209285,1.124718938,4.524391822,-1751.751196,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_64.pt
vary_B2,49,12,2,65,GPArealModel,8.561956406,,0.291423811,5.639223291,0.515559333,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_65.pt
vary_B2,49,12,2,65,GPmodel,7.915365696,,0.457715734,3.141406799,0.948225489,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_65.pt
vary_B2,49,12,2,65,VI_best_tau_by_ELBO,8.12565136,,0.249196589,1.906027766,3.657279872,-1779.752734,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_65.pt
vary_B2,49,12,2,66,GPArealModel,7.673270702,,0.328384659,4.024922938,0.774775847,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_66.pt
vary_B2,49,12,2,66,GPmodel,7.898344517,,0.668305529,1.823927065,1.021511072,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_66.pt
vary_B2,49,12,2,66,VI_best_tau_by_ELBO,7.897520065,,0.249209076,0.915712157,3.878584061,-1709.084033,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_66.pt
vary_B2,49,12,2,67,GPArealModel,7.345092773,,0.630280162,2.955975772,0.307612383,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_67.pt
vary_B2,49,12,2,67,GPmodel,7.966874123,,1.033062944,1.641523707,1.243712948,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_67.pt
vary_B2,49,12,2,67,VI_best_tau_by_ELBO,7.942567825,,0.249230072,0.832063225,3.993939465,-1709.841968,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_67.pt
vary_B2,49,12,2,68,GPArealModel,7.456629276,,0.487309605,4.033422106,0.318399347,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_68.pt
vary_B2,49,12,2,68,GPmodel,8.037100792,,0.693209669,2.118312601,1.154863038,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_68.pt
vary_B2,49,12,2,68,VI_best_tau_by_ELBO,8.05193615,,0.249229938,1.039072308,4.100071918,-1723.510815,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_68.pt
vary_B2,49,12,2,69,GPArealModel,8.252532005,,0.482980801,4.35782648,1.033394688,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_69.pt
vary_B2,49,12,2,69,GPmodel,7.989292145,,0.711266259,2.044237682,1.109287143,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_69.pt
vary_B2,49,12,2,69,VI_best_tau_by_ELBO,8.185985565,,0.249233544,1.534027964,3.470104976,-1739.297412,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_69.pt
vary_B2,49,12,2,70,GPArealModel,7.416862011,,0.252719995,5.868139819,2.27195037,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_70.pt
vary_B2,49,12,2,70,GPmodel,7.955624104,,0.398334346,3.508573572,1.039167633,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_70.pt
vary_B2,49,12,2,70,VI_best_tau_by_ELBO,8.004635811,,0.249171004,2.000268255,3.688031095,-1811.271606,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_70.pt
vary_B2,49,12,2,71,GPArealModel,8.701399803,,0.639172103,3.274427877,2.944618247,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_71.pt
vary_B2,49,12,2,71,GPmodel,7.960127354,,0.879011301,2.044929884,1.271999265,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_71.pt
vary_B2,49,12,2,71,VI_best_tau_by_ELBO,8.372898102,,0.249281138,0.994907406,3.443157049,-1727.287061,0.3,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_71.pt
vary_B2,49,12,2,72,GPArealModel,7.737800598,,0.338669191,7.617049352,1.467575397,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_72.pt
vary_B2,49,12,2,72,GPmodel,7.900038719,,0.479208961,3.11031838,1.090868108,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_72.pt
vary_B2,49,12,2,72,VI_best_tau_by_ELBO,7.873297691,,0.249215543,2.188251955,4.63493355,-1792.047974,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_72.pt
vary_B2,49,12,2,73,GPArealModel,8.412165642,,0.777910559,3.52695785,2.230232775,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_73.pt
vary_B2,49,12,2,73,GPmodel,7.916871071,,0.806806571,2.020450735,1.087308804,,,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_73.pt
vary_B2,49,12,2,73,VI_best_tau_by_ELBO,8.10303688,,0.249244317,0.924930839,4.009351311,-1710.053979,0.4,../data/results/vary_B2/B_49_n_12/phi_2.0/results_seed_73.pt
