EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi
vary_B2,81,6,2.0,26,VI_best_tau_by_ELBO,8.191322326660156,,0.23422063887119293,3.901359624283612,1.822887926444393,-952.8166564941406,0.2,0.9137789436659849
vary_B2,81,6,2.0,27,GPmodel,8.004257202148438,,1.7674074196555032,2.194037546478659,0.9537294855151899,,,1.2413875386504336
vary_B2,81,6,2.0,27,GPArealModel,8.1060152053833,,3.961076160768024,3.0698618972826086,3.719046742328687,,,0.7750070366451588
vary_B2,81,6,2.0,27,VI_best_tau_by_ELBO,8.25416374206543,,0.23356220126152039,2.584557263430659,1.5916878386304085,-901.7483703613282,0.2,0.6036548837333159
vary_B2,81,6,2.0,28,GPmodel,7.981471061706543,,0.9419559942380662,1.6194259385332965,1.0904511768529224,,,1.7192161294575394
vary_B2,81,6,2.0,28,GPArealModel,8.063855171203613,,0.6780021299164741,1.9294793998966822,1.1168898054103655,,,2.8458308827649
vary_B2,81,6,2.0,28,VI_best_tau_by_ELBO,8.244181632995605,,0.23366060853004456,2.104878541803813,1.948783839846977,-922.0802368164062,0.2,0.49182720095971183
vary_B2,81,6,2.0,29,GPmodel,7.898939609527588,,2.9179960672838,4.789836955007343,0.9811129541613282,,,1.641481634848787
vary_B2,81,6,2.0,29,GPArealModel,7.409115314483643,,3.1511720340338263,6.837536699073558,1.4282684071772462,,,2.1698392297296456
vary_B2,81,6,2.0,29,VI_best_tau_by_ELBO,7.993619441986084,,0.23437340557575226,5.66559228656805,1.5113541273379414,-955.2058044433594,0.2,1.3278641588066673
vary_B2,81,6,2.0,3,GPmodel,7.925548076629639,,1.6328810740985167,2.54811759477168,0.9804048824210273,,,1.5605040900963643
vary_B2,81,6,2.0,3,GPArealModel,7.598515033721924,,2.3097459042268453,3.065921252163338,2.0115963173140656,,,1.327384647182484
vary_B2,81,6,2.0,3,VI_best_tau_by_ELBO,8.003198623657227,,0.2347644567489624,3.4161018960882643,1.8971111891635042,-933.5346252441407,0.3,0.8019793058342618
vary_B2,81,6,2.0,30,GPmodel,7.979290962219238,,2.0145571585305118,3.2641051883777354,1.0453156601813602,,,1.6202594076599384
vary_B2,81,6,2.0,30,GPArealModel,8.146771430969238,,2.693858641703493,5.310918294696751,1.0568079050392394,,,1.9714910843793678
vary_B2,81,6,2.0,30,VI_best_tau_by_ELBO,8.20695972442627,,0.2341313362121582,4.217142564410367,1.7179659465677923,-946.6242065429688,0.2,0.9873652236025667
vary_B2,81,6,2.0,31,GPmodel,7.900298118591309,,1.38628985511661,2.30895883224102,1.263049589402571,,,1.6655671421953804
vary_B2,81,6,2.0,31,GPArealModel,7.7151103019714355,,1.5526184170034014,3.3976429675310453,1.5421792060805704,,,2.188330970650596
vary_B2,81,6,2.0,31,VI_best_tau_by_ELBO,8.019495010375977,,0.23471245169639587,3.3464547574446253,1.8072558926531521,-939.3268920898438,0.2,0.7854546006108958
vary_B2,81,6,2.0,32,GPmodel,7.920530796051025,,1.8265961097304564,2.924038594920191,0.916651459305154,,,1.6008128887078816
vary_B2,81,6,2.0,32,GPArealModel,8.342196464538574,,2.162423975920371,4.294989873831941,1.193992125797634,,,1.9861923108783084
vary_B2,81,6,2.0,32,VI_best_tau_by_ELBO,8.302064895629883,,0.23445641994476318,3.4345659762559375,1.6848868331058318,-928.2187255859375,0.2,0.8052560428570577
vary_B2,81,6,2.0,33,GPmodel,7.914061069488525,,2.7411385950057285,3.8965723773176983,1.2561693121516893,,,1.4215160022981455
vary_B2,81,6,2.0,33,GPArealModel,8.378108978271484,,3.097572718174067,6.120012187034368,1.3605924737088992,,,1.9757444760302334
vary_B2,81,6,2.0,33,VI_best_tau_by_ELBO,8.073982238769531,,0.23427914083003998,4.850460085579306,1.5357791565017038,-942.3218505859375,0.2,1.1363616214799221
vary_B2,81,6,2.0,34,GPmodel,7.934851169586182,,1.8633425999148598,2.5860340720846744,0.9625082816495262,,,1.3878468040192051
vary_B2,81,6,2.0,34,GPArealModel,8.33654499053955,,2.674378201036478,4.022500156697779,0.6036978058956761,,,1.5040879988996414
vary_B2,81,6,2.0,34,VI_best_tau_by_ELBO,8.337798118591309,,0.23416019976139069,3.2556212849481105,1.5648261932536918,-913.1942443847656,0.2,0.762336930430885
vary_B2,81,6,2.0,35,GPmodel,7.947389125823975,,1.7896007791772597,2.1357782149922366,1.041790750616874,,,1.1934383577850958
vary_B2,81,6,2.0,35,GPArealModel,7.799163818359375,,2.0290076479923482,3.096861236949826,1.296190070077619,,,1.5262935258100638
vary_B2,81,6,2.0,35,VI_best_tau_by_ELBO,8.178106307983398,,0.2342560738325119,2.620867508987118,1.6201712897078946,-906.6974365234375,0.2,0.6139541326905178
vary_B2,81,6,2.0,36,GPmodel,7.944911003112793,,1.4119680362530425,2.0949553327935604,0.9629903279467488,,,1.4837130012892996
vary_B2,81,6,2.0,36,GPArealModel,8.085840225219727,,2.0241042139942533,3.889072232522511,1.1196570651970579,,,1.9213794456007949
vary_B2,81,6,2.0,36,VI_best_tau_by_ELBO,8.131781578063965,,0.2338179498910904,3.104471161758442,1.717771193745805,-921.7790344238281,0.2,0.7258810825383706
vary_B2,81,6,2.0,37,GPmodel,7.972416400909424,,1.7202370662095827,2.5961592371009323,0.9903501515784446,,,1.5091868952814627
vary_B2,81,6,2.0,37,GPArealModel,7.957228183746338,,2.183540073880432,4.667926548418957,0.7648881488681428,,,2.1377791982189045
vary_B2,81,6,2.0,37,VI_best_tau_by_ELBO,8.112211227416992,,0.2347172200679779,4.137838458975501,1.5641394532056743,-926.7295776367188,0.2,0.9712219401810952
vary_B2,81,6,2.0,38,GPmodel,7.922453880310059,,1.45794737381013,2.342651974000199,1.3177348265240318,,,1.606815181454749
vary_B2,81,6,2.0,38,GPArealModel,7.572437763214111,,2.0254567455461516,4.341437228644941,0.9995196431234892,,,2.143436159864426
vary_B2,81,6,2.0,38,VI_best_tau_by_ELBO,8.066388130187988,,0.23412305116653442,3.166669036474468,1.9564665550537614,-949.6383239746094,0.2,0.7413902168539922
vary_B2,81,6,2.0,39,GPmodel,7.955142498016357,,1.73070935017501,2.3845128126271105,0.9610400359529212,,,1.3777661814711912
vary_B2,81,6,2.0,39,GPArealModel,7.9489336013793945,,1.9241407484185686,3.566327058562924,1.1075483051134372,,,1.8534647538097466
vary_B2,81,6,2.0,39,VI_best_tau_by_ELBO,8.176103591918945,,0.23469288647174835,3.573484109581526,1.5276926915934144,-912.7979675292969,0.2,0.8386713004386138
vary_B2,81,6,2.0,4,GPmodel,7.923505783081055,,2.049924944862226,2.9510346087836834,1.0983414398410296,,,1.4395817838013676
vary_B2,81,6,2.0,4,GPArealModel,8.321671485900879,,2.525268603063972,4.002699347115304,0.9321296465505992,,,1.5850588496838427
vary_B2,81,6,2.0,4,VI_best_tau_by_ELBO,8.120311737060547,,0.23476313054561615,4.089953971273492,1.7934863008974211,-937.0134094238281,0.3,0.96017039808364
vary_B2,81,6,2.0,40,GPmodel,7.966433525085449,,1.6362720668073734,2.8296176102964274,0.9555753802655486,,,1.7293075324676666
vary_B2,81,6,2.0,40,GPArealModel,8.252326011657715,,1.5896502603289997,4.239759920862376,1.1626772326826251,,,2.667102334814766
vary_B2,81,6,2.0,40,VI_best_tau_by_ELBO,8.236581802368164,,0.23482681810855865,4.29191302583514,1.670234109783212,-940.2139892578125,0.2,1.0078562794555421
vary_B2,81,6,2.0,41,GPmodel,7.954641819000244,,1.2929152668859647,1.9086254916724887,1.1282252227938971,,,1.4762185431296557
vary_B2,81,6,2.0,41,GPArealModel,8.257051467895508,,1.4037406888659836,2.85284764984739,1.7071937746111328,,,2.032318128608263
vary_B2,81,6,2.0,41,VI_best_tau_by_ELBO,8.417889595031738,,0.23378980159759521,2.3455475244281807,1.8754448431772124,-923.3642517089844,0.2,0.548365090373795
vary_B2,81,6,2.0,42,GPmodel,7.936497688293457,,1.6859765433199567,2.7813918940780176,0.8815817138911634,,,1.649721584264164
vary_B2,81,6,2.0,42,GPArealModel,7.804670333862305,,1.4168855396703448,3.732289924199898,1.534548569276244,,,2.6341506209938874
vary_B2,81,6,2.0,42,VI_best_tau_by_ELBO,8.134244918823242,,0.235012486577034,4.04623404262185,1.8210569978104993,-935.5092529296875,0.3,0.9509155236292056
vary_B2,81,6,2.0,43,GPmodel,8.002250671386719,,2.2371566408361856,3.979489179967331,0.9743552303944246,,,1.7788156212789423
vary_B2,81,6,2.0,43,GPArealModel,8.19552230834961,,2.5772637886671412,5.999137593997878,1.2760184467802502,,,2.3277157815112104
vary_B2,81,6,2.0,43,VI_best_tau_by_ELBO,8.39831256866455,,0.2347467839717865,5.111240290847016,1.5554191907640826,-944.8519958496094,0.2,1.1998472203833557
vary_B2,81,6,2.0,44,GPmodel,7.968173980712891,,2.1972876133880956,3.5046663239245857,1.0335316536262553,,,1.5949966233690203
vary_B2,81,6,2.0,44,GPArealModel,8.672213554382324,,2.6928068154759806,5.409352635885365,1.2489789754506693,,,2.0088157103573017
vary_B2,81,6,2.0,44,VI_best_tau_by_ELBO,8.4656400680542,,0.2345578819513321,4.624745472557827,1.513355858608594,-932.6666931152344,0.2,1.0847705026071763
vary_B2,81,6,2.0,45,GPmodel,7.950593948364258,,1.720672276055206,2.7767193916135717,0.972007721389122,,,1.613740995455246
vary_B2,81,6,2.0,45,GPArealModel,7.765086650848389,,2.0603485713085066,4.182799677255331,1.2887072431678117,,,2.030141761206395
vary_B2,81,6,2.0,45,VI_best_tau_by_ELBO,8.13812255859375,,0.23472854495048523,4.038398550444032,1.6542679078812346,-935.4855407714844,0.2,0.9479274156758762
vary_B2,81,6,2.0,46,GPmodel,7.961066246032715,,3.3616723836427402,4.346630737702462,1.2185391913489516,,,1.2929965331697229
vary_B2,81,6,2.0,46,GPArealModel,8.697632789611816,,5.320871881722851,6.289027138357409,2.1016487456524757,,,1.181954250761076
vary_B2,81,6,2.0,46,VI_best_tau_by_ELBO,8.635225296020508,,0.2340807020664215,3.8760952041544043,1.5272663782963523,-928.0366027832031,0.2,0.9073190866647524
vary_B2,81,6,2.0,47,GPmodel,7.982548713684082,,1.832711739239579,2.753915546542271,0.9972777116646346,,,1.5026452265127705
vary_B2,81,6,2.0,47,GPArealModel,7.722028732299805,,2.446823491907569,4.844818712647,0.9507464289667641,,,1.980044220055256
vary_B2,81,6,2.0,47,VI_best_tau_by_ELBO,8.086982727050781,,0.2344285547733307,3.942515622579771,1.612219450051309,-929.294482421875,0.2,0.9242382395726538
vary_B2,81,6,2.0,48,GPmodel,8.003072738647461,,2.0546761095892494,3.313091358197498,0.9911036817976859,,,1.6124640485841921
vary_B2,81,6,2.0,48,GPArealModel,7.716125965118408,,2.094414095309052,5.32981092318013,0.8796579522544649,,,2.5447741853521384
vary_B2,81,6,2.0,48,VI_best_tau_by_ELBO,8.083080291748047,,0.23453547060489655,4.819713594104967,1.8493072497160266,-949.1634216308594,0.3,1.1303937959742258
vary_B2,81,6,2.0,49,GPmodel,7.922643661499023,,1.8102883287399256,3.186161984669434,1.1178807252332597,,,1.760030120111973
vary_B2,81,6,2.0,49,GPArealModel,7.428717613220215,,1.8066200512713204,5.374979862523162,0.8472620017711544,,,2.9751578693819893
vary_B2,81,6,2.0,49,VI_best_tau_by_ELBO,8.040748596191406,,0.2344878911972046,4.909218209482136,1.7673959775386592,-958.5303466796875,0.2,1.1511522253683826
vary_B2,81,6,2.0,5,GPmodel,7.94400691986084,,1.5306510750511975,2.6745615234864246,0.9364832030209227,,,1.7473358671224042
vary_B2,81,6,2.0,5,GPArealModel,7.8784027099609375,,1.363200393482482,3.1358457587238537,1.7828119703319758,,,2.3003556731031356
vary_B2,81,6,2.0,5,VI_best_tau_by_ELBO,8.235053062438965,,0.23448491096496582,3.4801270438835967,1.7715427630305143,-934.9177368164062,0.2,0.8160372800318149
vary_B2,81,6,2.0,50,GPmodel,7.898601531982422,,2.1155037624744413,2.864155071408015,1.0082147493827103,,,1.3538879590825679
vary_B2,81,6,2.0,50,GPArealModel,7.809138774871826,,2.467050781786369,4.3886369459456755,1.403764367524318,,,1.7789001257476766
vary_B2,81,6,2.0,50,VI_best_tau_by_ELBO,8.049365043640137,,0.2336677461862564,3.215215557717627,1.7646006127617075,-932.786572265625,0.2,0.7512921728748653
vary_B2,81,6,2.0,51,GPmodel,7.935798168182373,,1.6809824660247636,2.540539611512333,1.206282789243521,,,1.5113421245376075
vary_B2,81,6,2.0,51,GPArealModel,7.980719089508057,,2.076197818410743,3.91420818027215,1.931179936544189,,,1.8852770894771194
vary_B2,81,6,2.0,51,VI_best_tau_by_ELBO,8.264676094055176,,0.23411081731319427,3.1747558795435773,1.9346489447397124,-947.7581726074219,0.2,0.7432446937298158
vary_B2,81,6,2.0,52,GPmodel,8.031277656555176,,1.4130945863438917,1.9765803029103686,1.2201840216457425,,,1.3987600844359518
vary_B2,81,6,2.0,52,GPArealModel,8.091404914855957,,1.8840503944559848,3.419014103872162,1.0110396556574524,,,1.8147147836029063
vary_B2,81,6,2.0,52,VI_best_tau_by_ELBO,8.288037300109863,,0.233796164393425,2.8918653674876085,1.780132433935809,-925.7954772949219,0.2,0.6761070308607853
vary_B2,81,6,2.0,53,GPmodel,7.937045097351074,,2.472014363339158,3.1384980249558345,1.0505653836975668,,,1.2696115651676072
vary_B2,81,6,2.0,53,GPArealModel,8.06176471710205,,2.9180638992586294,4.7838943227659785,1.5698326799393298,,,1.639406979395272
vary_B2,81,6,2.0,53,VI_best_tau_by_ELBO,8.183576583862305,,0.23403698205947876,3.420036281253227,1.6125541223764714,-927.9618469238281,0.2,0.800414969798428
vary_B2,81,6,2.0,54,GPmodel,7.942935466766357,,1.4119865094616717,2.3099798200922343,1.1700914254019428,,,1.6359786758677517
vary_B2,81,6,2.0,54,GPArealModel,7.739020347595215,,1.2456209683116135,3.3369422017227577,1.3209921015643993,,,2.6789386873005534
vary_B2,81,6,2.0,54,VI_best_tau_by_ELBO,8.04719066619873,,0.23515605926513672,4.104184415014457,1.9955651063852102,-951.4204467773437,0.3,0.96512383353219
vary_B2,81,6,2.0,55,GPmodel,8.0015230178833,,2.048826429166175,3.0358396961554206,1.2673543234900237,,,1.481745673005076
vary_B2,81,6,2.0,55,GPArealModel,7.773204803466797,,2.4655616383463044,5.46910790657078,0.7901163742329035,,,2.218199627018454
vary_B2,81,6,2.0,55,VI_best_tau_by_ELBO,8.1760835647583,,0.23435376584529877,4.026679850865474,1.7879285973884114,-951.7505920410156,0.2,0.9436675869037098
vary_B2,81,6,2.0,56,GPmodel,8.001229286193848,,2.737869259907125,3.784020477002361,1.1026583662457055,,,1.382104153918118
vary_B2,81,6,2.0,56,GPArealModel,8.446874618530273,,3.0290713930482087,5.75550346725353,0.999330597921562,,,1.900088416688543
vary_B2,81,6,2.0,56,VI_best_tau_by_ELBO,8.341225624084473,,0.23377108573913574,3.835650148198704,1.6975230768858427,-940.6262451171875,0.2,0.896664099659888
vary_B2,81,6,2.0,57,GPmodel,7.924187660217285,,1.6868016842705742,2.049398761402887,1.0266753403596534,,,1.2149612965848506
vary_B2,81,6,2.0,57,GPArealModel,7.887169361114502,,3.3741316598710664,2.529902926418204,2.138952818067914,,,0.7497937785020745
vary_B2,81,6,2.0,57,VI_best_tau_by_ELBO,8.100751876831055,,0.23458245396614075,2.320518068221422,1.6150169577395705,-903.1477600097656,0.2,0.5443528229161496
vary_B2,81,6,2.0,58,GPmodel,7.91859245300293,,1.658844800203043,3.6499796907234168,1.2611758538054685,,,2.200314152521477
vary_B2,81,6,2.0,58,GPArealModel,8.290430068969727,,1.9426224468142739,5.816722404042308,1.8109953300966353,,,2.994262942642925
vary_B2,81,6,2.0,58,VI_best_tau_by_ELBO,8.174840927124023,,0.23466281592845917,6.346182935447645,2.0901234629527443,-987.1671508789062,0.3,1.4892131580292796
vary_B2,81,6,2.0,59,GPmodel,7.8951921463012695,,1.8536810766945415,2.6676780334181096,1.0436004465161748,,,1.4391245975144096
vary_B2,81,6,2.0,59,GPArealModel,7.803463459014893,,2.632685911835971,3.597500661450091,2.1395269894458586,,,1.3664754482395818
vary_B2,81,6,2.0,59,VI_best_tau_by_ELBO,8.013434410095215,,0.23455645143985748,3.2144065456713395,1.9531971026628976,-937.9050903320312,0.3,0.7539597928377196
vary_B2,81,6,2.0,6,GPmodel,7.894771099090576,,1.8634500017759563,2.9951845352684368,1.094567923795022,,,1.6073329214166645
vary_B2,81,6,2.0,6,GPArealModel,7.423038959503174,,3.2739107146824717,4.42952122235653,1.5688905325876146,,,1.3529755721472503
vary_B2,81,6,2.0,6,VI_best_tau_by_ELBO,8.028546333312988,,0.23413097858428955,3.761042800140696,1.80461027956068,-947.8720153808594,0.2,0.8805766312943377
vary_B2,81,6,2.0,60,GPmodel,7.955740928649902,,2.7373337236138986,3.5371937197993013,1.129584136674878,,,1.292204048518208
vary_B2,81,6,2.0,60,GPArealModel,8.209184646606445,,3.2309827729234044,5.396161673294736,1.364084388426854,,,1.6701301283671872
vary_B2,81,6,2.0,60,VI_best_tau_by_ELBO,8.232898712158203,,0.23398560285568237,3.592417109165247,1.6156768483694108,-927.5531616210938,0.2,0.840573882997098
vary_B2,81,6,2.0,61,GPmodel,7.909489631652832,,2.204693502526611,2.4871957711047883,0.9193690311470712,,,1.1281367538183542
vary_B2,81,6,2.0,61,GPArealModel,8.141348838806152,,2.7803423486466747,3.154743472986573,1.3460527500549777,,,1.1346600804473368
vary_B2,81,6,2.0,61,VI_best_tau_by_ELBO,8.235300064086914,,0.23426522314548492,2.618090043822284,1.5271067944305685,-900.1735595703125,0.2,0.6133274483309997
vary_B2,81,6,2.0,62,GPmodel,7.906707763671875,,2.4938741210179383,3.507028043733951,1.3207134010504238,,,1.4062570416755713
vary_B2,81,6,2.0,62,GPArealModel,7.654987812042236,,3.430085921746526,5.38683136063698,0.9500382253217068,,,1.5704654295931229
vary_B2,81,6,2.0,62,VI_best_tau_by_ELBO,8.164292335510254,,0.23418621718883514,4.382239510726456,1.6834796966968713,-950.4713928222657,0.2,1.0262600938324804
vary_B2,81,6,2.0,63,GPmodel,7.963745594024658,,1.9593577092981476,2.6557231626167,1.0366996700160134,,,1.355404962561938
vary_B2,81,6,2.0,63,GPArealModel,8.188706398010254,,1.9458626154208118,3.3527081240400625,1.2812515766705195,,,1.7229932357351996
vary_B2,81,6,2.0,63,VI_best_tau_by_ELBO,8.372775077819824,,0.23444914817810059,2.8862022831635947,1.6864071656533974,-918.51669921875,0.2,0.6766676667573939
vary_B2,81,6,2.0,64,GPmodel,7.911853790283203,,1.826550274514778,2.7854300021046274,1.1425552925682247,,,1.5249676074996485
vary_B2,81,6,2.0,64,GPArealModel,7.410038471221924,,2.3217317454818707,4.395790791353726,1.2861453930106208,,,1.8933241533644056
vary_B2,81,6,2.0,64,VI_best_tau_by_ELBO,8.03784465789795,,0.23468968272209167,3.71725278568386,1.7853069344811674,-946.094970703125,0.2,0.8724008768699565
vary_B2,81,6,2.0,65,GPmodel,7.956127643585205,,1.446468240907468,2.5453547323059187,0.8992625676137845,,,1.7597031585768135
vary_B2,81,6,2.0,65,GPArealModel,8.247543334960938,,1.2914956847139771,3.5638340630960195,1.0760284316465547,,,2.7594626178602284
vary_B2,81,6,2.0,65,VI_best_tau_by_ELBO,8.262237548828125,,0.23518268764019012,3.8170174083055817,1.7051336894297295,-934.4544738769531,0.2,0.8976964128546997
vary_B2,81,6,2.0,66,GPmodel,7.9641242027282715,,1.2701209772987592,2.0455078337399994,1.0051438624165225,,,1.6104826786581394
vary_B2,81,6,2.0,66,GPArealModel,8.441205024719238,,1.6039937275937568,2.6165595320186132,1.0013541950841809,,,1.6312779077658022
vary_B2,81,6,2.0,66,VI_best_tau_by_ELBO,8.300323486328125,,0.23444047570228577,2.722652518813249,1.9446054148998995,-923.3193725585937,0.3,0.6382999516826046
vary_B2,81,6,2.0,67,GPmodel,7.971565246582031,,1.8772094003690676,3.226523737465282,0.8659478822501043,,,1.718787332319417
vary_B2,81,6,2.0,67,GPArealModel,7.7738728523254395,,1.6686379808251868,4.436604200471734,1.2804437376920392,,,2.658817701295348
vary_B2,81,6,2.0,67,VI_best_tau_by_ELBO,8.066237449645996,,0.23513633012771606,5.1931716055478105,1.4411833620130499,-930.011083984375,0.2,1.2211033130519713
vary_B2,81,6,2.0,68,GPmodel,7.903746128082275,,1.2950353702802175,2.3043130371031557,1.5337830508009345,,,1.7793437075039522
vary_B2,81,6,2.0,68,GPArealModel,7.765120029449463,,3.2036183052659357,3.5272500718207107,2.2803500433977435,,,1.101020700881502
vary_B2,81,6,2.0,68,VI_best_tau_by_ELBO,8.148841857910156,,0.23348814249038696,2.4432284809350477,2.002430994222106,-942.7785400390625,0.2,0.5704648796931341
vary_B2,81,6,2.0,69,GPmodel,8.006046295166016,,2.4648666206058647,2.819041295676674,0.8135281498499921,,,1.1436891846844652
vary_B2,81,6,2.0,69,GPArealModel,8.117095947265625,,2.7324221905740735,4.442439514382289,0.5034274864796059,,,1.6258247095588643
vary_B2,81,6,2.0,69,VI_best_tau_by_ELBO,8.272335052490234,,0.2339131236076355,3.185270010858762,1.371146087457404,-888.7155517578125,0.2,0.7450764577737
vary_B2,81,6,2.0,7,GPmodel,7.992226600646973,,1.8679816166665641,2.8149769437053718,0.8710419204163189,,,1.506961802294785
vary_B2,81,6,2.0,7,GPArealModel,8.050719261169434,,1.7233350499103588,3.8915074293078544,0.9924435638750645,,,2.2581258528399775
vary_B2,81,6,2.0,7,VI_best_tau_by_ELBO,8.270852088928223,,0.23469610512256622,3.624113036403475,1.5347351805329668,-913.886474609375,0.2,0.8505652141678126
vary_B2,81,6,2.0,70,GPmodel,7.9253668785095215,,3.253061468686001,4.464086771425095,1.0076674381430122,,,1.372272492972062
vary_B2,81,6,2.0,70,GPArealModel,7.723552227020264,,4.143471413742543,6.573531954205935,1.7140267381083047,,,1.5864793787170035
vary_B2,81,6,2.0,70,VI_best_tau_by_ELBO,8.093217849731445,,0.23395556211471558,5.119883534535058,1.400241276687061,-934.8502258300781,0.2,1.1978252302840262
vary_B2,81,6,2.0,71,GPmodel,7.875433921813965,,1.9210609831452876,2.707845647301699,1.0653061595962068,,,1.4095573597399473
vary_B2,81,6,2.0,71,GPArealModel,7.659037113189697,,2.4114308716581547,4.183314792292064,0.982801926086424,,,1.7347852851429746
vary_B2,81,6,2.0,71,VI_best_tau_by_ELBO,7.981127738952637,,0.23473462462425232,3.8781478610820685,1.6107635308966466,-931.2584838867188,0.2,0.9103355824084464
vary_B2,81,6,2.0,72,GPmodel,7.956535339355469,,1.6050471676934692,2.575958068716529,1.131549360966891,,,1.6049111331838963
vary_B2,81,6,2.0,72,GPArealModel,7.758659362792969,,2.280846067426485,3.213974981092742,2.8715015499736625,,,1.409115252007831
vary_B2,81,6,2.0,72,VI_best_tau_by_ELBO,8.084482192993164,,0.23508566617965698,4.032468988795952,1.8625025412407064,-940.7738891601563,0.3,0.9479756585799042
vary_B2,81,6,2.0,73,GPmodel,7.999699592590332,,2.2316271376394834,3.752903446432791,0.9303750857359278,,,1.6816892854253631
vary_B2,81,6,2.0,73,GPArealModel,7.94728422164917,,2.9243572076005195,6.501536950208302,1.3426466877539918,,,2.2232362494262166
vary_B2,81,6,2.0,73,VI_best_tau_by_ELBO,8.144692420959473,,0.23412173986434937,5.1651614857625985,1.4989631838761102,-936.9380432128906,0.2,1.2092765937270673
vary_B2,81,6,2.0,74,GPmodel,7.93226957321167,,2.1695340265043956,3.010349740527874,1.2241849871784891,,,1.387555900830106
vary_B2,81,6,2.0,74,GPArealModel,7.5792059898376465,,2.426586306212424,4.599934681716542,1.3058551335033235,,,1.8956402539402866
vary_B2,81,6,2.0,74,VI_best_tau_by_ELBO,8.103071212768555,,0.23420663177967072,3.4353669208714117,1.8148618412135997,-944.752880859375,0.2,0.8045857154645919
vary_B2,81,6,2.0,75,GPmodel,7.909019947052002,,2.148896101095172,4.032551912757296,1.0731669303102298,,,1.876569048965248
vary_B2,81,6,2.0,75,GPArealModel,7.553372859954834,,2.13441816850993,5.926312941718515,2.739284807010136,,,2.7765472713604966
vary_B2,81,6,2.0,75,VI_best_tau_by_ELBO,7.9731364250183105,,0.23459891974925995,5.6216615962864,2.0152832938835967,-976.1167236328125,0.3,1.3188357376846898
vary_B2,81,6,2.0,76,GPmodel,7.945701599121094,,1.280307417645051,2.3777708534767146,1.3489510816607082,,,1.8571874385062115
vary_B2,81,6,2.0,76,GPArealModel,8.033610343933105,,1.4996230897788123,3.726533496763997,1.9708284392210857,,,2.484980074102249
vary_B2,81,6,2.0,76,VI_best_tau_by_ELBO,8.21759033203125,,0.2344677597284317,3.4576743755001806,1.9805904421516807,-955.8603210449219,0.2,0.8107131646939315
vary_B2,81,6,2.0,77,GPmodel,7.937150478363037,,4.352204515030558,4.965536854891469,1.0326612347923911,,,1.1409245217550636
vary_B2,81,6,2.0,77,GPArealModel,7.749430179595947,,4.545821935718253,6.3262565638699915,2.0827660007443165,,,1.391663961617631
vary_B2,81,6,2.0,77,VI_best_tau_by_ELBO,8.149670600891113,,0.23309598863124847,3.5943938818218197,1.585739999209392,-935.7388488769532,0.2,0.8378387954133679
vary_B2,81,6,2.0,78,GPmodel,7.978804111480713,,2.497219868616738,3.3793110967282933,1.3310125410856182,,,1.3532293007904683
vary_B2,81,6,2.0,78,GPArealModel,8.139625549316406,,3.023714259261374,4.725987930310403,1.5292019633214105,,,1.562974383520239
vary_B2,81,6,2.0,78,VI_best_tau_by_ELBO,8.361732482910156,,0.23408722877502441,3.6263197308382384,1.6749221694612246,-937.1078857421875,0.2,0.8488751364441157
vary_B2,81,6,2.0,79,GPmodel,7.956722736358643,,0.9279366589604149,1.7299171725021352,1.128686113339982,,,1.8642621301762063
vary_B2,81,6,2.0,79,GPArealModel,8.108827590942383,,1.0956249928048007,2.237155974111651,1.6359190484105448,,,2.041899362285019
vary_B2,81,6,2.0,79,VI_best_tau_by_ELBO,8.286014556884766,,0.23361000418663025,2.2740231954770755,2.0181128191879,-932.816845703125,0.2,0.5312345682158939
vary_B2,81,6,2.0,8,GPmodel,7.906962871551514,,1.5137430302015924,2.11613483020823,1.0464810047164959,,,1.3979485209761224
vary_B2,81,6,2.0,8,GPArealModel,7.762803554534912,,1.4994727972711086,3.506309036496056,0.859423131550103,,,2.3383612179408586
vary_B2,81,6,2.0,8,VI_best_tau_by_ELBO,8.019499778747559,,0.2346237301826477,3.0283738600720262,1.7137023093827448,-923.1152954101562,0.2,0.7105283714377224
vary_B2,81,6,2.0,80,GPmodel,8.008255004882812,,1.8488670784321983,2.8208047963453486,1.195133681520355,,,1.5256936689777252
vary_B2,81,6,2.0,80,GPArealModel,7.965515613555908,,2.4812036836317852,4.50664622266012,2.0788222551387405,,,1.8163144978342347
vary_B2,81,6,2.0,80,VI_best_tau_by_ELBO,8.235589981079102,,0.23422706127166748,4.073154807139999,1.6111421959304653,-932.2641540527344,0.2,0.9540430805809675
vary_B2,81,6,2.0,81,GPmodel,8.05670166015625,,2.25604987549209,3.679327401910922,1.2771693409742315,,,1.6308714811140363
vary_B2,81,6,2.0,81,GPArealModel,7.888787746429443,,3.101943399489191,6.103569552790489,3.0157906879654908,,,1.967659872129062
vary_B2,81,6,2.0,81,VI_best_tau_by_ELBO,8.293184280395508,,0.23409800231456757,4.793592261559015,1.8227621249451416,-965.5745178222656,0.2,1.1221703723415355
vary_B2,81,6,2.0,82,GPmodel,7.901235580444336,,1.505381271856203,2.4879500251619486,1.1198350662880043,,,1.652704249531545
vary_B2,81,6,2.0,82,GPArealModel,7.953797817230225,,1.3013288331143664,3.6971552128360092,0.9850119678835025,,,2.841061474053336
