EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,121,6,2.0,65,GPmodel,7.921879768371582,,0.7235088992645755,2.133847530335786,1.066214620118649,,,2.9493037784397345,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,121,6,2.0,65,VI_best_tau_by_ELBO,8.084589004516602,,0.21845683455467224,4.1712588837251445,1.5692170698054748,-1265.3191162109374,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_65.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,66,GPArealModel,7.730726718902588,,0.40005208658405333,5.402886772594707,1.5583743776403445,,,13.505458298514656,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,121,6,2.0,66,GPmodel,7.872997760772705,,0.47849424677804614,3.3401977478431286,1.108969083256519,,,6.980643488055374,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,121,6,2.0,66,VI_best_tau_by_ELBO,8.030959129333496,,0.2174585908651352,6.163761925875103,1.3157864085747635,-1274.16611328125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_66.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,67,GPArealModel,7.914563179016113,,0.47257379260399024,4.200434346724956,0.8684900729687521,,,8.888419993795248,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,121,6,2.0,67,GPmodel,7.838656425476074,,0.4595068267054576,3.165932311112912,0.8108662521745744,,,6.889848261475915,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_67.pt,,
vary_B2_annealed,121,6,2.0,67,VI_best_tau_by_ELBO,8.102784156799316,,0.21818625926971436,5.14066471246289,1.135485506097245,-1217.9512451171875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_67.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,68,GPArealModel,7.772669315338135,,0.38439156334196733,3.9345438927298693,1.357556893524058,,,10.235770677489011,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,121,6,2.0,68,GPmodel,7.919165134429932,,0.5125014868351786,2.6399646609453438,1.1214845812673861,,,5.151135613767226,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_68.pt,,
vary_B2_annealed,121,6,2.0,68,VI_best_tau_by_ELBO,8.076740264892578,,0.21690183877944946,4.094690356060998,1.5044021501096037,-1259.0093505859375,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_68.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,69,GPArealModel,8.20985221862793,,0.4639448572912465,3.890064028322946,1.286097404596121,,,8.384755143176239,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,121,6,2.0,69,GPmodel,7.9794392585754395,,0.46534270230975133,2.9041805309332993,0.9231340171532124,,,6.240949984856874,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_69.pt,,
vary_B2_annealed,121,6,2.0,69,VI_best_tau_by_ELBO,8.273529052734375,,0.21763482689857483,4.023365693933823,1.3369922063785902,-1235.3282470703125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_69.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,70,GPArealModel,7.764243125915527,,0.25563610248232005,5.572628789236024,1.8385095284694897,,,21.799068031173064,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,121,6,2.0,70,GPmodel,7.962854385375977,,0.36535949641705406,3.6138892805362803,1.045230600828209,,,9.891324342124292,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_70.pt,,
vary_B2_annealed,121,6,2.0,70,VI_best_tau_by_ELBO,8.141327857971191,,0.21643175184726715,4.075211696419324,1.4293761043975248,-1273.3638427734375,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_70.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,71,GPArealModel,7.915452480316162,,0.372901082424573,4.113109554732595,1.333770961336112,,,11.030028467575061,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_71.pt,,
vary_B2_annealed,121,6,2.0,71,GPmodel,7.981053829193115,,0.48417080201941853,2.778487551722833,1.2555239558829905,,,5.738651608345843,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_71.pt,,
vary_B2_annealed,121,6,2.0,71,VI_best_tau_by_ELBO,8.153495788574219,,0.21826651692390442,4.717075334204985,1.4861256521204431,-1267.4030029296875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_71.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,72,GPArealModel,7.401332378387451,,0.5139006650942577,4.216428016305016,0.8412380485807737,,,8.204752985738313,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_72.pt,,
vary_B2_annealed,121,6,2.0,72,GPmodel,7.920513153076172,,0.6570722457373204,2.5127548106122255,1.1282107562760317,,,3.8241682355531363,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_72.pt,,
vary_B2_annealed,121,6,2.0,72,VI_best_tau_by_ELBO,7.964328765869141,,0.21796095371246338,5.400676163676297,1.4658041982748204,-1271.117041015625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_72.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,73,GPArealModel,7.930937767028809,,0.40031496825030033,4.461169356350895,1.7263092676046763,,,11.144148258681927,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_73.pt,,
vary_B2_annealed,121,6,2.0,73,GPmodel,7.9909138679504395,,0.47441983113825203,3.0059554601645946,1.0760392466832167,,,6.336066207334872,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_73.pt,,
vary_B2_annealed,121,6,2.0,73,VI_best_tau_by_ELBO,8.143296241760254,,0.21634578704833984,4.26622729444991,1.4936868646005936,-1280.40869140625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_73.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,74,GPArealModel,7.929611682891846,,0.32964339384095226,5.330057449715161,1.556105748788367,,,16.169162037831796,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_74.pt,,
vary_B2_annealed,121,6,2.0,74,GPmodel,7.989070892333984,,0.4519810311429961,3.207947785270214,1.1568571060255621,,,7.0975274718006816,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_74.pt,,
vary_B2_annealed,121,6,2.0,74,VI_best_tau_by_ELBO,8.191672325134277,,0.2165471464395523,5.050997814398646,1.4480788876950428,-1274.810400390625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_74.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,75,GPArealModel,7.857898235321045,,0.551774671941673,4.947142790672227,2.2008891846162,,,8.965875097643446,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_75.pt,,
vary_B2_annealed,121,6,2.0,75,GPmodel,7.93454122543335,,0.5665880377389223,3.351232053480109,1.075126107906434,,,5.914759631802042,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_75.pt,,
vary_B2_annealed,121,6,2.0,75,VI_best_tau_by_ELBO,8.0971097946167,,0.2175409197807312,5.798681681079121,1.7071819753154343,-1319.1956787109375,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_75.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,76,GPArealModel,7.550128936767578,,0.4480332915865467,3.9014150890624495,2.063368871629962,,,8.707868728341612,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_76.pt,,
vary_B2_annealed,121,6,2.0,76,GPmodel,7.946781635284424,,0.6058837748670618,2.578097909728,1.057351508529338,,,4.25510306872579,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_76.pt,,
vary_B2_annealed,121,6,2.0,76,VI_best_tau_by_ELBO,7.997663497924805,,0.2173558473587036,4.547718535862848,1.538476319775269,-1271.5779296875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_76.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,77,GPArealModel,7.801659107208252,,0.12421903546877769,6.0483347813793715,3.3350261780648314,,,48.6908850849966,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_77.pt,,
vary_B2_annealed,121,6,2.0,77,GPmodel,7.923880100250244,,0.2293504127806331,5.535455692395682,1.0072428297556804,,,24.135363984237436,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_77.pt,,
vary_B2_annealed,121,6,2.0,77,VI_best_tau_by_ELBO,8.082487106323242,,0.21605637669563293,4.761300117263014,1.3962224345614125,-1264.2142822265625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_77.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,78,GPArealModel,7.928870677947998,,0.33643450888170134,5.442239998712451,1.534820613932728,,,16.176224064535774,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_78.pt,,
vary_B2_annealed,121,6,2.0,78,GPmodel,7.919271469116211,,0.41639846029609884,3.7443708690389435,1.1167316502859639,,,8.992278372922755,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_78.pt,,
vary_B2_annealed,121,6,2.0,78,VI_best_tau_by_ELBO,8.056550025939941,,0.21858392655849457,6.954567189441797,1.1590244953752846,-1261.0621337890625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_78.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,79,GPArealModel,7.4926862716674805,,0.5994480347098806,3.1426679430324476,1.880336765706375,,,5.242602796343186,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_79.pt,,
vary_B2_annealed,121,6,2.0,79,GPmodel,7.92455530166626,,0.7740453661732035,2.2493760171839186,1.0438373751850853,,,2.906000236529533,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_79.pt,,
vary_B2_annealed,121,6,2.0,79,VI_best_tau_by_ELBO,8.072683334350586,,0.2160297930240631,3.075761939899199,1.814058562465479,-1309.04814453125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_79.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,80,GPArealModel,7.80433988571167,,0.6356526542892008,4.1533847807831945,1.6300189025132814,,,6.534047726784985,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_80.pt,,
vary_B2_annealed,121,6,2.0,80,GPmodel,7.988610744476318,,0.6494308057228164,2.646724738772212,1.0926131246439101,,,4.075453020474456,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_80.pt,,
vary_B2_annealed,121,6,2.0,80,VI_best_tau_by_ELBO,8.215874671936035,,0.21831214427947998,5.77041099230185,1.286181070896118,-1257.6768310546875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_80.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,81,GPArealModel,7.917057037353516,,0.38921793275790384,5.960381886313117,1.2223119511755494,,,15.31373912830608,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_81.pt,,
vary_B2_annealed,121,6,2.0,81,GPmodel,7.974349498748779,,0.483292617202298,3.5618162096249333,0.9810343178267124,,,7.369895758482109,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_81.pt,,
vary_B2_annealed,121,6,2.0,81,VI_best_tau_by_ELBO,8.076292037963867,,0.2167436182498932,6.092319272559376,1.3998344819606978,-1279.495849609375,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_81.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,82,GPArealModel,8.19422435760498,,0.936547040913094,2.810814576278314,1.687182275699877,,,3.001252957393243,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,121,6,2.0,82,GPmodel,7.9346795082092285,,0.890129234987849,1.9183579548661056,1.1526317173967966,,,2.1551454322161354,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,121,6,2.0,82,VI_best_tau_by_ELBO,8.163141250610352,,0.21822279691696167,3.755743811058754,1.6928347524639256,-1275.758154296875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_82.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,83,GPArealModel,7.960551738739014,,0.573278108407302,3.368100822819042,1.2971505613541061,,,5.875160368806683,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,121,6,2.0,83,GPmodel,7.972136497497559,,0.6938449225187608,2.0369749416454557,1.234175308276517,,,2.9357784074443205,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,121,6,2.0,83,VI_best_tau_by_ELBO,8.069303512573242,,0.21658267080783844,3.300879014127658,1.6771661968594656,-1271.825390625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_83.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,84,GPArealModel,8.022259712219238,,0.4130746460832131,5.4353777939554355,1.4279231132725168,,,13.158342797104254,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,121,6,2.0,84,GPmodel,7.981375694274902,,0.4650047715555431,3.2515261623192933,1.1037146469057055,,,6.992457628858784,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,121,6,2.0,84,VI_best_tau_by_ELBO,8.161216735839844,,0.2174050509929657,5.28109040848954,1.4285678647559374,-1280.143701171875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_84.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,85,GPArealModel,7.7712812423706055,,0.7427553338686081,4.3041814393712094,1.089193102109491,,,5.794884591340558,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,121,6,2.0,85,GPmodel,7.943771839141846,,0.6392400724477573,2.8797496860838447,1.0344682320822562,,,4.50495801218594,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,121,6,2.0,85,VI_best_tau_by_ELBO,8.133155822753906,,0.21702459454536438,5.194770751885701,1.6077738932831054,-1313.587548828125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_85.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,86,GPArealModel,7.9197492599487305,,0.31633668717819313,6.665857775671756,1.8760323468695064,,,21.07203510011112,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,121,6,2.0,86,GPmodel,8.03570556640625,,0.4381699093864928,3.8631917353211147,1.1281871529658605,,,8.8166522907294,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,121,6,2.0,86,VI_best_tau_by_ELBO,8.291719436645508,,0.2165224701166153,5.6125377706650434,1.5615412373135873,-1304.1227783203126,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_86.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,87,GPArealModel,7.664710998535156,,0.6486330952057812,3.2875104999256526,2.0033602338753718,,,5.06836688449065,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,121,6,2.0,87,GPmodel,7.890990257263184,,0.6789293516507797,2.347698849808961,1.0802727258825855,,,3.4579427802033584,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,121,6,2.0,87,VI_best_tau_by_ELBO,8.061331748962402,,0.2177729308605194,4.7061881186783685,1.5375527858865816,-1268.91005859375,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_87.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,88,GPArealModel,7.793570041656494,,0.4487848085676009,5.315624391763072,0.9851889744688347,,,11.844483793310875,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,121,6,2.0,88,GPmodel,7.954507350921631,,0.49228536376130927,3.280256574458978,0.9919032999728142,,,6.663323380967815,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,121,6,2.0,88,VI_best_tau_by_ELBO,8.140296936035156,,0.21782466769218445,6.226130045438069,1.2092789652860483,-1259.2618408203125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_88.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,89,GPArealModel,7.838437557220459,,0.5902942952950581,4.088487068044954,0.9242458152283126,,,6.926184278981263,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,121,6,2.0,89,GPmodel,7.925021171569824,,0.6486606614732826,2.756870448360247,1.0424785229552744,,,4.250096563738971,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,121,6,2.0,89,VI_best_tau_by_ELBO,8.06131362915039,,0.2187597155570984,5.832027339434894,1.4713791133751035,-1279.721337890625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_89.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,90,GPArealModel,8.054357528686523,,0.6101114921550336,2.976331692184525,1.367822981773372,,,4.87834064831583,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,121,6,2.0,90,GPmodel,7.9701361656188965,,0.6750343960997071,2.0217102042878903,0.9088839337752557,,,2.994973613150922,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,121,6,2.0,90,VI_best_tau_by_ELBO,8.143759727478027,,0.2169862538576126,4.078431844513774,1.2260253703979391,-1207.2561279296874,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_90.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,91,GPArealModel,8.174694061279297,,0.4865622459756677,4.056249505362627,0.9633616901760026,,,8.33654797286815,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,121,6,2.0,91,GPmodel,7.948814868927002,,0.5728775363845294,2.934951802342114,1.0056122944445363,,,5.1231748775921675,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,121,6,2.0,91,VI_best_tau_by_ELBO,8.230585098266602,,0.21663111448287964,3.2503932814873306,1.8163592220834195,-1313.6357666015624,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_91.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,92,GPArealModel,7.853094100952148,,0.5179324728108206,3.527327020678488,1.4239760307623965,,,6.810399435925841,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,121,6,2.0,92,GPmodel,7.9493255615234375,,0.5829984514524076,2.426811225327614,1.0504303984603443,,,4.162637515214265,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,121,6,2.0,92,VI_best_tau_by_ELBO,8.269432067871094,,0.21662099659442902,2.9496620597512773,1.6409966722439415,-1276.185888671875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_92.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,93,GPArealModel,7.697660446166992,,0.4782413369856731,4.5759924213747505,1.5354964062091723,,,9.56837493433119,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,121,6,2.0,93,GPmodel,7.9305009841918945,,0.5535934937320165,3.077189383579391,1.1970967976766227,,,5.558572162462944,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,121,6,2.0,93,VI_best_tau_by_ELBO,8.120010375976562,,0.21778200566768646,5.832036778729978,1.5007690328552195,-1296.15107421875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_93.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,94,GPArealModel,8.059494972229004,,0.40624872731881984,4.462396949230629,1.4522974813552982,,,10.984396132590431,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,121,6,2.0,94,GPmodel,7.979461669921875,,0.48487015200897243,3.1570127715416194,1.1510026865750396,,,6.511047872221261,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,121,6,2.0,94,VI_best_tau_by_ELBO,8.22021770477295,,0.21787884831428528,4.929437223833195,1.4274565563186101,-1276.6481201171875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_94.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,95,GPArealModel,8.187751770019531,,0.5317907831624965,5.244176386764583,1.3841308641158996,,,9.86135253337429,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,121,6,2.0,95,GPmodel,7.953239917755127,,0.49619203838949216,3.7340722687804813,1.0024830252514907,,,7.525457846724607,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,121,6,2.0,95,VI_best_tau_by_ELBO,8.279354095458984,,0.21686623990535736,5.129884363241335,1.6410747149872271,-1325.283447265625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_95.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,96,GPArealModel,7.894324779510498,,0.34503877486138845,6.662940524884848,1.2786047839926393,,,19.31070073953727,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,121,6,2.0,96,GPmodel,7.9289703369140625,,0.35544297534046665,3.923522982446536,1.1614428066775453,,,11.038403498306101,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,121,6,2.0,96,VI_best_tau_by_ELBO,8.104928970336914,,0.21635055541992188,5.464187786415182,1.4437020888350938,-1277.853076171875,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_96.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,97,GPArealModel,8.019637107849121,,0.4146065279299301,5.63269752708066,1.1251400749925948,,,13.58564602251657,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,121,6,2.0,97,GPmodel,7.913843631744385,,0.5061771832655344,3.504810881824588,1.0936999793618574,,,6.9240791519162705,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,121,6,2.0,97,VI_best_tau_by_ELBO,8.118148803710938,,0.21795761585235596,7.654513169704501,1.1822690123584645,-1269.33681640625,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_97.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,98,GPArealModel,8.072183609008789,,0.39411068012830597,6.82763798650369,1.151283487219185,,,17.32416382190124,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,121,6,2.0,98,GPmodel,7.970824718475342,,0.41523571493136974,4.392140942368072,0.931852106887014,,,10.577464279762173,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,121,6,2.0,98,VI_best_tau_by_ELBO,8.165514945983887,,0.21681514382362366,6.899841527720243,1.4620367396243268,-1289.9228271484376,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_98.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,99,GPArealModel,7.943363189697266,,0.6940021772936563,2.976902630413829,1.4661578173868177,,,4.289471600827843,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,121,6,2.0,99,GPmodel,7.956483364105225,,0.710397124904647,2.264977275235041,1.0627222163032544,,,3.1883255095367358,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,121,6,2.0,99,VI_best_tau_by_ELBO,8.11058521270752,,0.21838045120239258,4.249409841786626,1.637286017922794,-1273.3830078125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_99.pt,6.0,6.0
vary_B2_annealed,121,6,2.0,100,GPArealModel,8.10628604888916,,0.44460345564682796,3.6341807108924247,1.0910068306784706,,,8.173982151365118,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_100.pt,,
vary_B2_annealed,121,6,2.0,100,GPmodel,7.915212154388428,,0.5614287592662838,2.410127857692865,0.9895865817027499,,,4.2928471652264415,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_100.pt,,
vary_B2_annealed,121,6,2.0,100,VI_best_tau_by_ELBO,8.197754859924316,,0.216563418507576,3.1188705263135184,1.533495911706452,-1266.609033203125,0.9,,../data/results/vary_B2_annealed/B_121_n_6/phi_2.0/results_seed_100.pt,6.0,6.0
vary_B2_annealed,49,12,2.0,1,GPArealModel,7.8279290199279785,,0.21411199277258677,8.831153133236311,0.5542290455882457,,,41.2454856866242,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_1.pt,,
vary_B2_annealed,49,12,2.0,1,GPmodel,7.981034755706787,,0.5096784870249349,2.8899036119439776,1.0886449500537165,,,5.670052171149605,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_1.pt,,
vary_B2_annealed,49,12,2.0,1,VI_best_tau_by_ELBO,8.038514137268066,,0.24920007586479187,1.7725735953626107,4.041058355856576,-1769.8404296875,0.9,,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_1.pt,10.0,12.0
vary_B2_annealed,49,12,2.0,2,GPArealModel,8.187564849853516,,0.9641195914208688,2.6741287432789522,1.2259196947486382,,,2.773648380423389,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_2.pt,,
vary_B2_annealed,49,12,2.0,2,GPmodel,7.943711757659912,,1.3968964904053467,1.4948768358879927,1.1944838163539622,,,1.0701414501043054,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_2.pt,,
vary_B2_annealed,49,12,2.0,2,VI_best_tau_by_ELBO,7.99824333190918,,0.24923188984394073,0.863456817179237,3.427641708181401,-1693.35478515625,0.9,,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_2.pt,10.0,12.0
vary_B2_annealed,49,12,2.0,3,GPArealModel,8.032530784606934,,0.7495664688721587,3.014872638509798,2.506312558994639,,,4.022155157295324,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_3.pt,,
vary_B2_annealed,49,12,2.0,3,GPmodel,7.973050117492676,,0.9032421054503239,1.7982273068600971,1.0507786920487683,,,1.9908585926290117,../data/results/vary_B2_annealed/B_49_n_12/phi_2.0/results_seed_3.pt,,
