EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,49,10,2.0,81,VI_best_tau_by_ELBO,1.654857873916626,,0.24607352912425995,5.717895457804179,2.275967971070386,-1195.6899658203124,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_81.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,82,GPArealModel,1.957362174987793,,0.5582381886400882,3.4728598816028335,0.8429536261379711,,,6.2211076781812285,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,49,10,2.0,82,GPmodel,1.952723741531372,,0.7817075343442307,3.211209548816879,0.6019774225768387,,,4.1079424308104455,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_82.pt,,
vary_B2_annealed,49,10,2.0,82,VI_best_tau_by_ELBO,1.7354710102081299,,0.24602511525154114,2.969252583629916,2.5533748815802952,-1178.901416015625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_82.pt,8.0,10.0
vary_B2_annealed,49,10,2.0,83,GPArealModel,1.6619080305099487,,0.6296372575799679,5.554612681962919,1.1156132968171457,,,8.821925029202148,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,49,10,2.0,83,GPmodel,2.0488719940185547,,0.5008232200939615,4.788318925062931,0.5080845270846917,,,9.560896406050373,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_83.pt,,
vary_B2_annealed,49,10,2.0,83,VI_best_tau_by_ELBO,1.8524123430252075,,0.24614590406417847,5.518161722110559,2.046331759604798,-1202.7107421875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_83.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,84,GPArealModel,2.4019947052001953,,0.8113788235606911,2.9391813190774365,0.45608883379004217,,,3.622452587780147,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,49,10,2.0,84,GPmodel,1.949762225151062,,0.8292015662180351,3.2710453585181134,0.5063232597841534,,,3.9448132900149466,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_84.pt,,
vary_B2_annealed,49,10,2.0,84,VI_best_tau_by_ELBO,1.6931449174880981,,0.245940163731575,2.8663847164168117,2.519682525172189,-1150.21123046875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_84.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,85,GPArealModel,1.9780927896499634,,0.8414981361444236,2.5954858822537177,0.37785453768835303,,,3.0843631979337656,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,49,10,2.0,85,GPmodel,2.0571131706237793,,0.926419893753166,2.798183565235149,0.493824107253875,,,3.0204268972452497,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_85.pt,,
vary_B2_annealed,49,10,2.0,85,VI_best_tau_by_ELBO,1.7904551029205322,,0.24597354233264923,3.0183112469914994,2.341710410612326,-1151.3196044921874,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_85.pt,7.0,10.0
vary_B2_annealed,49,10,2.0,86,GPArealModel,1.699126124382019,,0.5179674201667587,4.351285257400485,0.5348641789409243,,,8.400692954780045,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,49,10,2.0,86,GPmodel,2.085496187210083,,0.6310891175515156,4.165616427196862,0.6732706612784063,,,6.600678590938979,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_86.pt,,
vary_B2_annealed,49,10,2.0,86,VI_best_tau_by_ELBO,1.7764418125152588,,0.2460680454969406,4.6863953161806124,2.587827614515055,-1212.6342041015625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_86.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,87,GPArealModel,2.029909133911133,,0.16076300830707882,6.913877946758453,2.3458896440809864,,,43.006646986550685,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,49,10,2.0,87,GPmodel,1.928026556968689,,0.4492753174307076,6.229394051903272,0.41716023955717735,,,13.865426855691979,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_87.pt,,
vary_B2_annealed,49,10,2.0,87,VI_best_tau_by_ELBO,1.6684468984603882,,0.24605676531791687,5.450620983331627,2.121278980822409,-1214.6791748046876,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_87.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,88,GPArealModel,0.869223415851593,,0.35375980078285096,6.331811042499629,0.13073746923122567,,,17.89861659942051,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,49,10,2.0,88,GPmodel,2.067152976989746,,0.5187852186367932,4.6906004330740805,0.5007906831356802,,,9.041507476638454,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_88.pt,,
vary_B2_annealed,49,10,2.0,88,VI_best_tau_by_ELBO,1.7755540609359741,,0.24607452750205994,5.079827783343148,2.131595447482461,-1195.0869873046875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_88.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,89,GPArealModel,0.9177976250648499,,0.48919372832528885,6.835590522330992,0.4868694384134304,,,13.973176936940764,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,49,10,2.0,89,GPmodel,1.9938312768936157,,0.5006243896119495,6.168695154492562,0.42610411106665486,,,12.322002847831927,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_89.pt,,
vary_B2_annealed,49,10,2.0,89,VI_best_tau_by_ELBO,1.6417585611343384,,0.2461281418800354,6.785458100227878,2.322979043712874,-1223.2175048828126,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_89.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,90,GPArealModel,1.3453329801559448,,0.9709492519982836,2.2054944603598514,0.37388096195227194,,,2.2714827328212928,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,49,10,2.0,90,GPmodel,2.0842463970184326,,0.9355499114260483,2.313168612868234,0.3867440478311723,,,2.4725229350321856,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_90.pt,,
vary_B2_annealed,49,10,2.0,90,VI_best_tau_by_ELBO,1.9051953554153442,,0.24606657028198242,2.7284640164123313,1.9331803062029522,-1137.4329833984375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_90.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,91,GPArealModel,1.353562593460083,,0.6470069061526037,3.646635216604002,1.509500824325459,,,5.636161193840338,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,49,10,2.0,91,GPmodel,1.939068078994751,,0.6659611106580158,3.543533666687679,0.5482398257859312,,,5.320931823160698,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_91.pt,,
vary_B2_annealed,49,10,2.0,91,VI_best_tau_by_ELBO,1.6057099103927612,,0.24604591727256775,3.9478991804236228,2.287910708341868,-1167.43974609375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_91.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,92,GPArealModel,2.256434917449951,,0.6052859223370147,4.508172763207375,0.1905520524151663,,,7.448005309294617,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,49,10,2.0,92,GPmodel,1.9690346717834473,,0.48529856006166733,4.335048249554234,0.5719468200863087,,,8.932744925110379,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_92.pt,,
vary_B2_annealed,49,10,2.0,92,VI_best_tau_by_ELBO,1.703574776649475,,0.24606889486312866,4.4853443613017205,2.07842872553993,-1169.066650390625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_92.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,93,GPArealModel,2.470019578933716,,0.7528358728131986,5.6404973447137206,0.511615887510266,,,7.492333386872624,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,49,10,2.0,93,GPmodel,1.9402843713760376,,0.590468201627837,4.861434300969505,0.5566448651243807,,,8.233185610278795,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_93.pt,,
vary_B2_annealed,49,10,2.0,93,VI_best_tau_by_ELBO,1.6759589910507202,,0.24612313508987427,6.026989891117882,2.3739135192095966,-1206.10068359375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_93.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,94,GPArealModel,2.267622232437134,,0.5125494180553704,4.515058016280296,0.09269726600124602,,,8.809019886142057,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,49,10,2.0,94,GPmodel,2.06050705909729,,0.6188809231016018,4.289356421944052,0.5457950256857234,,,6.930826693521893,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_94.pt,,
vary_B2_annealed,49,10,2.0,94,VI_best_tau_by_ELBO,1.7836257219314575,,0.24610015749931335,5.345075920633193,2.307355193904266,-1210.4898193359375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_94.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,95,GPArealModel,1.8521530628204346,,0.6438664265452244,5.277006815560347,0.14789778259449463,,,8.195809872981002,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,49,10,2.0,95,GPmodel,1.9603339433670044,,0.5496124990719922,4.538761535468805,0.5151333181201925,,,8.258111930009594,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_95.pt,,
vary_B2_annealed,49,10,2.0,95,VI_best_tau_by_ELBO,1.7042148113250732,,0.24607139825820923,5.187824754039072,2.1763718982838745,-1186.1553466796875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_95.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,96,GPArealModel,2.1984477043151855,,0.09230149322604854,11.916328053436155,1.9169463378887515,,,129.1022239938501,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,49,10,2.0,96,GPmodel,1.9373356103897095,,0.3261203601449172,7.60184064090783,0.5551992618611541,,,23.309923482023084,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_96.pt,,
vary_B2_annealed,49,10,2.0,96,VI_best_tau_by_ELBO,1.6578624248504639,,0.24600639939308167,5.23379390330551,2.3066675794852265,-1222.4021728515625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_96.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,97,GPArealModel,2.24487042427063,,0.33092577052703154,6.659591075422785,0.07370503715071124,,,20.124123500012516,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,49,10,2.0,97,GPmodel,2.0412659645080566,,0.44082997204180147,5.035928962086108,0.6917775634333334,,,11.423744485342251,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_97.pt,,
vary_B2_annealed,49,10,2.0,97,VI_best_tau_by_ELBO,1.7507442235946655,,0.24607118964195251,4.858426942243189,2.3894040968417145,-1198.60537109375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_97.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,98,GPArealModel,2.2825205326080322,,0.49660241810706074,5.703094246160388,0.08102275127478407,,,11.48422568681669,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,49,10,2.0,98,GPmodel,2.1201295852661133,,0.42252934080146776,5.100170704589523,0.4975979683168971,,,12.070571702583656,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_98.pt,,
vary_B2_annealed,49,10,2.0,98,VI_best_tau_by_ELBO,1.883946180343628,,0.24611681699752808,6.157253566993548,1.9211856852980336,-1204.7103759765625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_98.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,99,GPArealModel,1.5970113277435303,,0.41072696836587747,5.983153802503835,0.311981467502827,,,14.567228994746733,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,49,10,2.0,99,GPmodel,2.046442985534668,,0.5455189645993084,5.650275778302515,0.42346323824880433,,,10.3576156741915,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_99.pt,,
vary_B2_annealed,49,10,2.0,99,VI_best_tau_by_ELBO,1.6803040504455566,,0.2460857331752777,4.8264081143102215,2.4024372655609896,-1201.6403076171875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_99.pt,10.0,10.0
vary_B2_annealed,49,10,2.0,100,GPArealModel,1.704503059387207,,0.5271447041876662,3.3578610794562924,0.0537746234782588,,,6.3699038476176675,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_100.pt,,
vary_B2_annealed,49,10,2.0,100,GPmodel,1.9894074201583862,,0.7066554686322843,3.2336121956853834,0.48354857296073783,,,4.575938826234468,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_100.pt,,
vary_B2_annealed,49,10,2.0,100,VI_best_tau_by_ELBO,1.7960129976272583,,0.24603939056396484,3.641495194800415,2.0482284502141157,-1170.0003173828125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_49_n_10/phi_2.0/results_seed_100.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,1,GPArealModel,2.056469440460205,,0.2734699253466938,8.586287994151789,0.686398280789453,,,31.397558555173667,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_1.pt,,
vary_B2_annealed,81,10,2.0,1,GPmodel,2.0294182300567627,,0.41307888094573875,6.519414614226881,0.4823324439069946,,,15.782493162808919,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_1.pt,,
vary_B2_annealed,81,10,2.0,1,VI_best_tau_by_ELBO,2.0033552646636963,,0.22340284287929535,7.4414153123840014,1.470976869412738,-1684.17763671875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_1.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,2,GPArealModel,2.303806781768799,,0.43490010438691074,3.9711216484551652,0.8705525996045267,,,9.13111219886542,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_2.pt,,
vary_B2_annealed,81,10,2.0,2,GPmodel,2.073641538619995,,0.5517612536648379,3.822924009462728,0.5558061449124109,,,6.928583665617316,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_2.pt,,
vary_B2_annealed,81,10,2.0,2,VI_best_tau_by_ELBO,2.0076019763946533,,0.22332696616649628,5.927335630103935,1.3927555060628556,-1628.550732421875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_2.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,3,GPArealModel,1.6841814517974854,,0.5283821965619637,4.106476454769804,0.2814122954043442,,,7.7717918610610015,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_3.pt,,
vary_B2_annealed,81,10,2.0,3,GPmodel,1.9604876041412354,,0.6466028944421813,3.812779315196154,0.5294394683215363,,,5.896631994642408,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_3.pt,,
vary_B2_annealed,81,10,2.0,3,VI_best_tau_by_ELBO,1.8743622303009033,,0.22337257862091064,6.187742630227666,1.4598419181901137,-1632.9539794921875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_3.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,4,GPArealModel,1.798747181892395,,0.5818551020592617,3.8777607811063968,0.09178460739480344,,,6.664478436955338,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_4.pt,,
vary_B2_annealed,81,10,2.0,4,GPmodel,2.0225329399108887,,0.6479615827123409,3.366506808269569,0.6361276990855991,,,5.195534578111109,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_4.pt,,
vary_B2_annealed,81,10,2.0,4,VI_best_tau_by_ELBO,1.9657440185546875,,0.223308727145195,5.621785270315207,1.534453431912738,-1628.1639404296875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_4.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,5,GPArealModel,2.00357723236084,,0.9417668714087778,1.9820449582388364,1.9195480632499557,,,2.104602549114856,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_5.pt,,
vary_B2_annealed,81,10,2.0,5,GPmodel,2.0159997940063477,,0.9476177270495166,2.304029156770963,0.5710777934463294,,,2.431390940674719,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_5.pt,,
vary_B2_annealed,81,10,2.0,5,VI_best_tau_by_ELBO,1.9281220436096191,,0.22331757843494415,5.181969649955147,1.3781590262311307,-1581.7243896484374,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_5.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,6,GPArealModel,1.9185141324996948,,0.5038466732968679,3.520704218672166,2.376263081643735,,,6.987650023835241,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_6.pt,,
vary_B2_annealed,81,10,2.0,6,GPmodel,1.9053667783737183,,0.6984296976152656,3.7440919020619567,0.47246704948355,,,5.360728380889114,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_6.pt,,
vary_B2_annealed,81,10,2.0,6,VI_best_tau_by_ELBO,1.8075487613677979,,0.2233649492263794,6.771572823867854,1.3516781360198589,-1610.8518798828125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_6.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,7,GPArealModel,2.1254289150238037,,0.5455550254408245,3.239498763914949,0.9490251304107237,,,5.937987210909364,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_7.pt,,
vary_B2_annealed,81,10,2.0,7,GPmodel,2.042734146118164,,0.7647652912971257,3.376105969261948,0.47097304145600294,,,4.414564844510272,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_7.pt,,
vary_B2_annealed,81,10,2.0,7,VI_best_tau_by_ELBO,1.959822416305542,,0.22333931922912598,5.697211492359564,1.4223966006151787,-1625.8213623046875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_7.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,8,GPArealModel,1.7142971754074097,,0.44317621214168645,4.834891040063278,0.36509752448402766,,,10.90963573315061,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_8.pt,,
vary_B2_annealed,81,10,2.0,8,GPmodel,1.9647094011306763,,0.509862040847641,4.82162236286578,0.47206597859743676,,,9.456719615466719,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_8.pt,,
vary_B2_annealed,81,10,2.0,8,VI_best_tau_by_ELBO,1.856636881828308,,0.22337856888771057,6.491473867467829,1.3630687975110585,-1635.30849609375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_8.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,9,GPArealModel,2.1938862800598145,,0.40790583847007056,5.149172520792713,1.1183139182172726,,,12.623434222235398,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_9.pt,,
vary_B2_annealed,81,10,2.0,9,GPmodel,1.9711434841156006,,0.49489195594218477,4.597264968157577,0.5517824994205223,,,9.289431587961895,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_9.pt,,
vary_B2_annealed,81,10,2.0,9,VI_best_tau_by_ELBO,1.871811032295227,,0.22336283326148987,6.783030698040398,1.4502768739560132,-1654.4357666015626,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_9.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,10,GPArealModel,2.784604787826538,,0.40861340294440796,5.248443551346055,0.9502842824565548,,,12.844521284731593,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_10.pt,,
vary_B2_annealed,81,10,2.0,10,GPmodel,1.9507086277008057,,0.45402544273500706,4.59456175019097,0.5273208128073055,,,10.119612950573337,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_10.pt,,
vary_B2_annealed,81,10,2.0,10,VI_best_tau_by_ELBO,1.8941564559936523,,0.2234000712633133,6.731775062445867,1.3406848600671244,-1634.650634765625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_10.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,11,GPArealModel,1.6853880882263184,,0.6545293287980491,2.8388559090828456,0.032287066689459715,,,4.33724782706988,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_11.pt,,
vary_B2_annealed,81,10,2.0,11,GPmodel,1.9527276754379272,,0.9635462332797226,2.8433390843319857,0.43600620337424556,,,2.950910901964524,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_11.pt,,
vary_B2_annealed,81,10,2.0,11,VI_best_tau_by_ELBO,1.8355066776275635,,0.22333532571792603,5.405611162343789,1.3796174658964364,-1596.5177978515626,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_11.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,12,GPArealModel,2.4182610511779785,,0.390652680289919,4.771651746264056,1.0675852462812438,,,12.21456292766972,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_12.pt,,
vary_B2_annealed,81,10,2.0,12,GPmodel,1.967380404472351,,0.42237715182130015,4.819241628260984,0.5346084955894187,,,11.409806632485449,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_12.pt,,
vary_B2_annealed,81,10,2.0,12,VI_best_tau_by_ELBO,1.9062939882278442,,0.22339540719985962,6.240929157773447,1.332254124230543,-1632.803955078125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_12.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,13,GPArealModel,1.8734729290008545,,0.548345646195803,3.9243125739004703,2.5373650921793165,,,7.156640343779039,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_13.pt,,
vary_B2_annealed,81,10,2.0,13,GPmodel,1.967552661895752,,0.7138436864800992,4.2643605056905685,0.4232921935343963,,,5.973801528900196,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_13.pt,,
vary_B2_annealed,81,10,2.0,13,VI_best_tau_by_ELBO,1.8747152090072632,,0.22341817617416382,7.08706099395261,1.4412015005374597,-1645.45341796875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_13.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,14,GPArealModel,1.8119196891784668,,0.9002567242288889,3.7799691490418703,1.0049010817715482,,,4.19876802617563,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_14.pt,,
vary_B2_annealed,81,10,2.0,14,GPmodel,2.0149316787719727,,0.8050722532065184,3.719014821631439,0.4500661507406025,,,4.619479564497463,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_14.pt,,
vary_B2_annealed,81,10,2.0,14,VI_best_tau_by_ELBO,1.9598543643951416,,0.2234405130147934,7.50920073639724,1.4232579802145198,-1652.545751953125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_14.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,15,GPArealModel,2.238671064376831,,0.20099621938956005,6.287556378444234,3.3870662936493496,,,31.28196339980918,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_15.pt,,
vary_B2_annealed,81,10,2.0,15,GPmodel,1.9772636890411377,,0.3197788066246787,6.323689209145243,0.6031877438281181,,,19.775197974790416,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_15.pt,,
vary_B2_annealed,81,10,2.0,15,VI_best_tau_by_ELBO,1.9020589590072632,,0.2233140468597412,6.301844086395694,1.5578541688416387,-1674.7767333984375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_15.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,16,GPArealModel,1.9545375108718872,,0.5063018329927309,3.938016746480537,0.5689291921405445,,,7.778002151805514,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_16.pt,,
vary_B2_annealed,81,10,2.0,16,GPmodel,1.9795987606048584,,0.6161779412591843,3.644301990368616,0.4951050943610051,,,5.9143662022716015,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_16.pt,,
vary_B2_annealed,81,10,2.0,16,VI_best_tau_by_ELBO,1.9297391176223755,,0.2233656644821167,6.404557750827456,1.2977830810848954,-1605.600537109375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_16.pt,10.0,10.0
vary_B2_annealed,81,10,2.0,17,GPArealModel,1.5641456842422485,,0.4984549354139035,4.266832317888431,1.5401185651955458,,,8.560116501495504,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_17.pt,,
vary_B2_annealed,81,10,2.0,17,GPmodel,1.9671101570129395,,0.5907073976925378,3.75779381950412,0.6104982888490436,,,6.361514743480571,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_17.pt,,
vary_B2_annealed,81,10,2.0,17,VI_best_tau_by_ELBO,1.8789952993392944,,0.22334834933280945,6.387551885169203,1.4626175753700352,-1637.416943359375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_81_n_10/phi_2.0/results_seed_17.pt,10.0,10.0
